Rank,Word,Score,Match,Exact,Frequency
3937,OLOGY,4323.0,3634,1378,2.6e-05
3938,GUMMA,4322.5,3793,1059,1.8e-05
3939,RUFUS,4319.5,3831,977,0.000288
3940,ILIUM,4319.0,3804,1030,8.4e-05
3941,GABBY,4318.5,3523,1591,4.8e-05
3942,PHOTO,4317.5,3699,1237,0.002601
3943,PSYCH,4316.0,3903,826,9.3e-05
3944,GUAVA,4315.0,3648,1334,3.9e-05
3945,FUGUE,4313.5,3532,1563,0.000109
3946,NINON,4309.0,3626,1366,1.4e-05
3947,COUCH,4307.0,3502,1610,0.000832
3948,SHOOK,4306.0,3531,1550,0.002839
3949,MUSKY,4304.5,3627,1355,3.1e-05
3950,FINNY,4301.5,3388,1827,1.7e-05
3951,BOSOM,4297.5,3633,1329,0.000754
3952,BIJOU,4296.0,3806,980,2.8e-05
3953,BLOOD,4296.0,3598,1396,0.017043
3954,WIGHT,4295.5,3756,1079,0.000282
3955,ABBAS,4295.5,3792,1007,0.00014
3956,UNCUS,4293.5,3932,723,1.8e-05
3957,HUSKY,4291.0,3663,1256,0.000146
3958,JAVAN,4290.5,3532,1517,1.8e-05
3959,FILLY,4290.0,3450,1680,5.4e-05
3960,DAFFY,4289.0,3526,1526,1.4e-05
3961,HUNKY,4280.5,3557,1447,1.1e-05
3962,SKULL,4278.0,3593,1370,0.001179
3963,UNDID,4276.5,3840,873,5.6e-05
3964,PIZZA,4274.0,3754,1040,0.000366
3965,DIGIT,4270.0,3559,1422,0.000643
3966,UNCUT,4269.0,3846,846,0.000186
3967,LUPUS,4265.0,3737,1056,0.000239
3968,MEZZO,4264.5,3808,913,4.6e-05
3969,RUMMY,4264.5,3612,1305,1.4e-05
3970,PONGO,4263.5,3535,1457,1.4e-05
3971,ABACK,4259.0,3685,1148,0.000129
3972,MONGO,4258.5,3549,1419,1.3e-05
3973,WHISK,4256.5,3682,1149,0.000127
3974,WRYLY,4256.0,3564,1384,7e-05
3975,PLUCK,4242.0,3636,1212,0.000219
3976,INION,4241.0,3679,1124,2.1e-05
3977,CLICK,4236.5,3513,1447,0.002275
3978,FURRY,4233.5,3370,1727,7.9e-05
3979,ODDLY,4232.0,3708,1048,0.000302
3980,HINDI,4229.5,3683,1093,0.000361
3981,OUTGO,4227.0,3775,904,3.4e-05
3982,THUMP,4224.5,3757,935,0.00011
3983,LOBBY,4221.5,3503,1437,0.000686
3984,POLYP,4219.5,3623,1193,6.6e-05
3985,WILLY,4218.0,3423,1590,0.00023
3986,VYING,4216.5,3758,917,5.4e-05
3987,TIGHT,4215.5,3588,1255,0.002445
3988,LOWLY,4209.5,3412,1595,0.000249
3989,INDIC,4208.0,3839,738,3.9e-05
3990,SWISH,4207.5,3441,1533,4.8e-05
3991,ULMUS,4206.5,3751,911,2.4e-05
3992,KITTY,4205.0,3466,1478,0.000345
3993,VINNY,4197.5,3345,1705,2.1e-05
3994,DUCHY,4196.5,3578,1237,0.000248
3995,MOODY,4195.5,3292,1807,0.000534
3996,CLOCK,4194.0,3502,1384,0.002124
3997,SPOOK,4186.5,3481,1411,3.4e-05
3998,POOCH,4186.0,3372,1628,1.1e-05
3999,DULLY,4183.5,3390,1587,4.6e-05
4000,CHAFF,4183.5,3620,1127,0.000177
4001,HOWDY,4178.0,3468,1420,2.6e-05
4002,SISSY,4178.0,3205,1946,6.1e-05
4003,WITTY,4172.5,3409,1527,0.000321
4004,HOOFS,4171.0,3501,1340,0.000132
4005,IDIOM,4169.0,3761,816,0.000263
4006,CIVIL,4168.5,3449,1439,0.015606
4007,BULKY,4168.0,3402,1532,0.000292
4008,NOBBY,4166.0,3492,1348,1.2e-05
4009,BLOOM,4165.0,3538,1254,0.001143
4010,LIBBY,4161.0,3514,1294,0.000215
4011,WHILK,4160.5,3587,1147,1.4e-05
4012,BONGO,4160.0,3419,1482,2.7e-05
4013,PUSSY,4158.0,3372,1572,0.000208
4014,COCOS,4156.0,3400,1512,3.9e-05
4015,MADAM,4155.5,3385,1541,0.000826
4016,HIPPO,4147.0,3699,896,5.8e-05
4017,URSUS,4143.0,3620,1046,3e-05
4018,HUSSY,4139.5,3422,1435,2.1e-05
4019,SKUNK,4138.0,3465,1346,0.0001
4020,ICING,4129.0,3671,916,0.000198
4021,COPPY,4128.5,3305,1647,1.1e-05
4022,GLOOM,4125.5,3560,1131,0.000542
4023,THIGH,4122.0,3497,1250,0.000581
4024,KAMBA,4118.0,3493,1250,1.2e-05
4025,SKULK,4114.0,3476,1276,1.2e-05
4026,PUTTY,4112.5,3302,1621,9.9e-05
4027,SPOOF,4100.5,3451,1299,2.2e-05
4028,GLUCK,4099.0,3542,1114,7.3e-05
4029,SCOFF,4097.0,3551,1092,5.2e-05
4030,GRIFF,4092.5,3545,1095,4.6e-05
4031,HYPHA,4091.5,3773,637,1.6e-05
4032,CUTCH,4088.0,3408,1360,2.3e-05
4033,THUMB,4084.5,3641,887,0.001083
4034,DADDY,4082.5,3236,1693,0.000731
4035,FIFTY,4077.5,3358,1439,0.006734
4036,SWOOP,4075.5,3424,1303,7.1e-05
4037,FLOOD,4075.5,3430,1291,0.003492
4038,KINKY,4072.5,3352,1441,3.3e-05
4039,MYRRH,4071.0,3498,1146,6.1e-05
4040,ESSEX,4069.0,3586,966,0.0011
4041,UZBEK,4067.0,3598,938,6e-05
4042,BUNNY,4066.0,3138,1856,0.000142
4043,HAMZA,4063.5,3405,1317,2.6e-05
4044,JOLLY,4062.5,3220,1685,0.000375
4045,PLUMB,4057.5,3582,951,0.000188
4046,GOODY,4057.5,3184,1747,7.7e-05
4047,BULLY,4054.5,3200,1709,0.000211
4048,HIGHT,4053.0,3497,1112,6e-05
4049,GROFF,4050.0,3534,1032,2.3e-05
4050,CLIFF,4039.0,3467,1144,0.000949
4051,TOOTH,4039.0,3220,1638,0.001499
4052,MAMMY,4038.0,3171,1734,6.8e-05
4053,GLYNN,4038.0,3464,1148,7.8e-05
4054,MODOC,4033.0,3410,1246,4.6e-05
4055,GUNNY,4026.5,3160,1733,3.8e-05
4056,GUMBO,4020.5,3591,859,3.7e-05
4057,CZECH,4016.5,3463,1107,0.000764
4058,GULLY,4015.0,3222,1586,0.00018
4059,JINNY,4013.5,3169,1689,1.8e-05
4060,LOLLY,4012.0,3137,1750,2e-05
4061,SLYLY,4011.0,3136,1750,5.5e-05
4062,PAPPY,4009.0,3152,1714,2.7e-05
4063,STUFF,3997.5,3471,1053,0.002212
4064,MUCUS,3997.0,3433,1128,0.000312
4065,HUNCH,3995.5,3359,1273,9e-05
4066,OVOID,3994.0,3501,986,0.000141
4067,ABACA,3986.5,3354,1265,2.7e-05
4068,SNUFF,3985.0,3451,1068,0.000213
4069,DUMPY,3982.5,3336,1293,2.1e-05
4070,COMPO,3982.0,3336,1292,3.5e-05
4071,FUNKY,3975.0,3223,1504,4.4e-05
4072,PULPY,3972.5,3216,1513,3.5e-05
4073,KNICK,3964.0,3470,988,1.8e-05
4074,JEMMY,3963.0,3303,1320,3.1e-05
4075,QUILL,3962.0,3323,1278,0.000165
4076,EDGED,3961.5,3401,1121,0.000509
4077,MAGMA,3956.5,3217,1479,0.000245
4078,TUMMY,3953.0,3243,1420,5.6e-05
4079,HUTCH,3952.0,3379,1146,5.6e-05
4080,LYMPH,3951.5,3616,671,0.000722
4081,COCCI,3951.5,3283,1337,5.5e-05
4082,PUDGY,3946.0,3228,1436,2.7e-05
4083,CUBIC,3944.5,3347,1195,0.002284
4084,BYWAY,3940.0,3287,1306,1.8e-05
4085,LIVID,3939.5,3317,1245,0.000103
4086,GAMMA,3934.0,3217,1434,0.001158
4087,CHUMP,3933.0,3430,1006,1.5e-05
4088,NINNY,3928.5,3087,1683,1.4e-05
4089,KNOCK,3921.5,3459,925,0.000882
4090,GLYPH,3920.5,3508,825,3.1e-05
4091,HOLLO,3920.0,3234,1372,1.2e-05
4092,VEXED,3920.0,3209,1422,0.000237
4093,MAMBA,3910.5,3195,1431,1.2e-05
4094,KONGO,3900.0,3281,1238,3.5e-05
4095,NYMPH,3896.0,3605,582,0.000166
4096,COCKY,3893.5,3066,1655,5.7e-05
4097,MOTTO,3888.0,3184,1408,0.000444
4098,BUSBY,3883.5,3191,1385,6.7e-05
4099,MUCKY,3874.5,3214,1321,1.5e-05
4100,FIFTH,3872.5,3320,1105,0.005954
4101,DODGY,3869.0,3090,1558,1.7e-05
4102,HOPPY,3865.5,3149,1433,1.1e-05
4103,QUEUE,3857.0,3077,1560,0.000394
4104,BUMPY,3853.5,3146,1415,6.1e-05
4105,FUNNY,3845.5,2970,1751,0.001175
4106,BIDDY,3845.0,3079,1532,4.8e-05
4107,WIDOW,3845.0,3381,928,0.002442
4108,AFFIX,3838.5,3498,681,0.000134
4109,DOGGY,3836.5,3067,1539,2e-05
4110,FULLY,3834.0,3032,1604,0.01139
4111,FUSSY,3834.0,3088,1492,6.8e-05
4112,TUTTI,3826.0,3266,1120,3.7e-05
4113,HOUGH,3815.0,3173,1284,0.000178
4114,DIXIT,3811.0,3149,1324,4.8e-05
4115,GIDDY,3805.5,3101,1409,0.000139
4116,HIPPY,3805.0,3160,1290,1.7e-05
4117,WOODY,3804.5,2967,1675,0.000495
4118,HUMUS,3804.0,3277,1054,0.00022
4119,HUZZA,3799.5,3386,827,1.1e-05
4120,QUICK,3790.5,3207,1167,0.004359
4121,KAYAK,3779.0,3110,1338,5.5e-05
4122,BUCKY,3776.0,3084,1384,3.2e-05
4123,PIPIT,3770.5,3023,1495,1.5e-05
4124,MUMPS,3770.0,3241,1058,0.000102
4125,TUBBY,3765.0,3105,1320,2.4e-05
4126,PIGGY,3750.5,3004,1493,4.6e-05
4127,AGAMA,3750.0,3184,1132,1.3e-05
4128,VIGIL,3745.0,3149,1192,0.000141
4129,CLUCK,3739.5,3095,1289,1.9e-05
4130,CUDDY,3737.0,2983,1508,2.2e-05
4131,CHICK,3727.5,3039,1377,0.000463
4132,HOBBY,3727.0,3029,1396,0.000361
4133,MINIM,3725.0,3021,1408,3.3e-05
4134,BOGGY,3707.5,2877,1661,5.3e-05
4135,HAKKA,3702.0,3072,1260,1.8e-05
4136,ZORRO,3693.5,3014,1359,1.3e-05
4137,CHOCK,3685.0,3028,1314,4.4e-05
4138,FUCUS,3678.0,3135,1086,2.4e-05
4139,BUXOM,3675.0,3181,988,3.2e-05
4140,KAPPA,3664.0,3039,1250,0.000336
4141,GOOFY,3662.5,2826,1673,3.6e-05
4142,SKIFF,3659.0,3102,1114,7.3e-05
4143,WOLOF,3647.5,3045,1205,1.6e-05
4144,SCUFF,3642.5,3144,997,1.4e-05
4145,INJUN,3641.5,3301,681,3e-05
4146,PLUMP,3641.5,3142,999,0.000246
4147,XYLOL,3618.0,3219,798,1.8e-05
4148,DOWDY,3603.0,2873,1460,4.4e-05
4149,GRUFF,3595.5,3127,937,7.8e-05
4150,SWISS,3579.0,2806,1546,0.001281
4151,JUMBO,3551.5,3182,739,0.000111
4152,HOOCH,3547.5,2802,1491,1.5e-05
4153,WHICH,3546.0,2953,1186,0.438066
4154,GYPSY,3542.5,2974,1137,0.000283
4155,CLUFF,3542.0,3049,986,1.1e-05
4156,SHUSH,3533.5,2764,1539,1.7e-05
4157,QUAFF,3499.5,3041,917,1.4e-05
4158,MUDDY,3487.5,2791,1393,0.000482
4159,FOGGY,3487.0,2709,1556,0.000118
4160,CUBBY,3473.5,2778,1391,1.6e-05
4161,MAMMA,3465.5,2727,1477,0.000349
4162,DUMMY,3442.5,2784,1317,0.000356
4163,KNOWN,3434.5,3008,853,0.032
4164,BOOBY,3425.0,2528,1794,5.9e-05
4165,JAZZY,3390.0,2701,1378,1.8e-05
4166,BUDDY,3389.0,2661,1456,0.000363
4167,TWIXT,3377.5,2817,1121,6.6e-05
4168,BIFID,3374.0,2720,1308,5.3e-05
4169,JUMPY,3345.0,2759,1172,3.1e-05
4170,WHOOP,3342.5,2855,975,5.8e-05
4171,KAFKA,3327.0,2738,1178,0.000134
4172,MOMMY,3322.0,2533,1578,0.000174
4173,MIMIC,3310.5,2714,1193,0.000243
4174,POPPY,3293.0,2514,1558,0.00024
4175,MUGGY,3289.5,2600,1379,1.9e-05
4176,GUMMY,3274.0,2616,1316,4.8e-05
4177,JIMMY,3261.0,2625,1272,0.000814
4178,DIZZY,3251.0,2651,1200,0.000226
4179,CHUCK,3230.5,2621,1219,0.000456
4180,GUPPY,3224.5,2598,1253,3.4e-05
4181,HUBBY,3210.5,2622,1177,1.7e-05
4182,BLUFF,3194.0,2727,934,0.000587
4183,BUGGY,3191.0,2470,1442,0.0002
4184,WOOZY,3177.0,2385,1584,1.3e-05
4185,BOBBY,3165.0,2392,1546,0.000537
4186,HUMPH,3113.5,2654,919,4.8e-05
4187,INFIX,3068.0,2771,594,1.1e-05
4188,JOCKO,3048.0,2565,966,1.2e-05
4189,PUFFY,3031.0,2407,1248,7.4e-05
4190,CIVIC,3014.5,2384,1261,0.001477
4191,BUFFY,2927.5,2291,1273,7.7e-05
4192,PYGMY,2924.0,2369,1110,4.9e-05
4193,FIZZY,2901.5,2293,1217,1.2e-05
4194,WHIFF,2889.5,2476,827,7.8e-05
4195,JIFFY,2875.0,2322,1106,2.9e-05
4196,MUMMY,2805.5,2126,1359,0.000211
4197,VIVID,2781.5,2212,1139,0.000952
4198,PUPPY,2776.5,2107,1339,0.000255
4199,YUMMY,2706.5,2131,1151,2.2e-05
4200,FLUFF,2661.0,2256,810,5.5e-05
4201,FUZZY,2445.5,1875,1141,0.000635
4202,OXBOW,2410.5,2185,451,2.7e-05
4203,KUDZU,2204.0,1906,596,1.6e-05
